260 1547 0.141750 0.023000
1390 1714 0.141000 0.127500
1941 215 0.034250 0.286750
778 310 0.597500 0.172250
112 1731 0.091250 0.349000
1838 183 0.086000 0.474500
803 1722 0.244000 0.399000
301 753 0.029000 0.741000
888 1724 0.140500 0.079750
1455 1035 0.520250 0.203750
1585 993 0.040750 0.912000
1134 217 0.827000 0.069750
19 1195 0.210000 0.393500
310 372 0.095000 0.815500
502 165 0.031750 0.779250
1757 10 0.089750 0.210250
430 1424 0.029750 0.863000
1792 1781 0.029500 0.683750
1797 1103 0.430000 0.460250
302 1722 0.255000 0.071250
1455 282 0.130750 0.076500
635 74 0.103750 0.838000
1221 1866 0.177250 0.115750
570 1824 0.255750 0.109000
1972 235 0.040250 0.709000
622 1909 0.395000 0.318250
732 1086 0.306000 0.131250
79 1103 0.109750 0.173000
127 121 0.270000 0.196500
422 802 0.312250 0.151000
1273 384 0.417750 0.162750
540 1509 0.514750 0.042750
1899 1969 0.014750 0.167000
527 1509 0.067250 0.079500
1233 1955 0.087500 0.990250
1433 1682 0.186000 0.125000
1373 689 0.251000 0.019250
1148 1940 0.211750 0.328500
1921 935 0.060000 0.040000
382 875 0.145500 0.644000
1906 329 0.338000 0.255500
986 541 0.230750 0.161750
1332 1282 0.344250 0.130750
896 1432 0.137750 0.328000
596 1783 0.187000 0.174750
301 642 0.021000 0.966250
1479 215 0.562750 0.035750
134 1635 0.086500 0.532750
1816 1413 0.432750 0.073000
128 1195 0.929000 0.159250
1981 1263 0.257750 0.076000
1588 1504 0.141750 0.216000
10 1274 0.368750 0.035250
1888 462 0.093000 0.242000
1571 63 0.170500 0.222000
722 1263 0.036000 0.066250
1905 326 0.299250 0.055000
1302 776 0.125500 0.087000
563 1794 0.297500 0.114000
1332 555 0.418000 0.111250
645 638 0.017750 0.855500
1578 215 0.045000 0.098250
1086 1590 0.166250 0.113750
672 1623 0.232500 0.137000
232 136 0.248000 0.277250
1030 105 0.180250 0.230500
227 516 0.372750 0.181750
1845 1156 0.025750 0.277750
1074 114 0.245250 0.128500
821 1012 0.119750 0.588250
657 1859 0.385500 0.172750
183 638 0.626750 0.016250
1028 46 0.014000 0.861500
78 1748 0.262500 0.065000
1746 710 0.133250 0.281000
1849 603 0.020000 0.954750
1180 396 0.122000 0.110500
1011 1797 0.027000 0.478000
64 1096 0.069750 0.560000
480 242 0.585750 0.037250
12 424 0.493000 0.097750
790 49 0.479250 0.240750
778 1244 0.264750 0.189500
1283 1071 0.883500 0.085750
1565 1036 0.483500 0.271250
1675 1073 0.604500 0.120500
85 39 0.207500 0.027000
786 569 0.245000 0.114500
1007 1859 0.395000 0.028500
1912 950 0.163250 0.657750
1195 1306 0.309500 0.374500
1473 1590 0.289500 0.035750
1035 1440 0.142250 0.449500
133 1274 0.398000 0.060500
169 163 0.365250 0.077000
1841 1059 0.125750 0.173500
1283 1046 0.721500 0.043500
531 1263 0.020500 0.618000
1233 170 0.056250 0.618000
1793 66 0.079250 0.472250
291 1458 0.078500 0.624250
1332 105 0.306750 0.105250
722 1455 0.552500 0.026000
169 1971 0.140250 0.147750
384 575 0.211000 0.442750
135 1207 0.290500 0.030750
1419 1487 0.353500 0.104500
1560 1849 0.212250 0.181750
590 1195 0.186000 0.345000
1074 1650 0.579750 0.050500
299 114 0.047500 0.521750
624 1523 0.164500 0.259750
25 1909 0.090000 0.049750
113 1929 0.299000 0.062750
235 1344 0.030250 0.740250
923 1388 0.541000 0.023000
15 1074 0.051500 0.132250
1900 447 0.076500 0.051250
1087 409 0.309750 0.317500
1433 211 0.255000 0.216000
1763 200 0.723500 0.032500
1964 893 0.085750 0.388000
74 1614 0.435000 0.035250
1302 1851 0.217000 0.163250
1365 1192 0.123750 0.113250
1507 1311 0.028000 1.004750
1559 1103 0.143500 0.226500
1701 66 0.138000 0.302750
742 1756 0.065250 0.095500
1845 1731 0.082750 0.298250
722 1506 0.554500 0.029500
892 1838 0.013500 0.600750
1352 753 0.231000 0.521250
1207 309 0.422500 0.013250
1055 555 0.207750 0.207250
653 1195 0.193000 0.115750
1983 1407 0.050000 0.204500
1352 804 0.082750 0.724250
1899 759 0.160750 0.198250
377 896 0.088500 0.109750
1406 807 0.172000 0.346500
1921 472 0.414750 0.424250
286 112 0.455000 0.373250
1999 1413 0.114000 0.069500
1534 1413 0.338000 0.296000
1135 997 0.168250 0.247750
803 1629 0.023000 0.578000
226 1093 0.102250 0.078500
1642 582 0.408750 0.154250
1888 1953 0.129000 0.421500
1495 1872 0.067250 0.358250
382 607 0.283750 0.318500
1855 1473 0.029500 0.288000
1011 997 0.021250 0.363500
1028 470 0.081500 0.444750
1407 1224 0.157500 0.024750
152 242 0.101750 0.036000
925 1204 0.074250 0.151500
376 1744 0.316750 0.493500
1273 390 0.169500 0.651500
969 1096 0.140000 0.447250
1387 575 0.334000 0.423000
153 1866 0.053500 0.842500
553 81 0.552750 0.259250
1849 538 0.137250 0.127750
1804 1304 0.351500 0.024250
1597 41 0.031250 0.509750
198 1650 0.434250 0.038500
1867 175 0.152000 0.551250
1772 230 0.339000 0.030000
579 777 0.203250 0.091250
1980 1071 0.268250 0.620500
1693 1642 0.118750 0.619250
1390 12 0.051250 0.715000
1495 1980 0.192750 0.325000
1841 1559 0.486250 0.118500
641 671 0.030250 0.295750
1495 1425 0.015000 0.235500
1995 1550 0.186750 0.292000
1712 547 0.049000 0.328250
424 1274 0.268500 0.325750
1912 1211 0.273000 0.094250
1302 492 0.537000 0.069000
1071 777 0.468250 0.185250
867 195 0.119250 0.135250
1388 800 0.278000 0.213500
297 245 0.201000 0.027000
541 501 0.080000 0.099000
1642 175 0.513250 0.255250
1244 1639 0.133000 0.197000
641 1146 0.072500 0.423750
128 1075 0.024500 0.246500
119 731 0.024750 0.611000
1816 1988 0.078000 0.442500
1571 1590 0.186250 0.019500
1096 799 0.360750 0.151000
1538 170 0.121750 0.348250
941 1649 0.549250 0.049250
734 654 0.316250 0.064500
1994 1819 0.160000 0.183500
308 1990 0.111250 0.115250
339 1998 0.018250 0.245500
636 804 0.024250 0.745250
1971 69 0.304250 0.076750
94 502 0.787250 0.096750
69 1621 0.085500 0.140750
1071 713 0.138250 0.783500
1565 217 0.472250 0.035250
1559 1722 0.181000 0.207250
802 1788 0.225500 0.224000
85 1007 0.166750 0.086750
680 1458 0.197250 0.255250
1995 116 0.249500 0.138750
82 1256 0.090750 0.090750
1744 776 0.036500 0.171500
759 936 0.166000 0.112750
258 462 0.045000 0.196000
986 200 0.704500 0.030250
1763 792 0.195750 0.026500
654 1103 0.095500 0.404750
292 1977 0.654000 0.026750
1551 1156 0.088250 0.368500
1244 1086 0.529000 0.147000
1675 1819 0.263750 0.073500
1606 652 0.374250 0.114000
1983 1534 0.122250 0.281500
1291 1244 0.177250 0.224250
1682 1642 0.137250 0.744000
1259 1722 0.145250 0.169500
200 1563 0.066000 0.367750
896 1999 0.053500 0.138250
1923 505 0.251750 0.071000
1232 1642 0.081250 0.226000
1332 590 0.792250 0.103000
811 896 0.361750 0.070500
1291 1898 0.202000 0.154500
722 1134 0.701750 0.216250
1297 1270 0.850250 0.013000
896 1167 0.165250 0.475500
1111 1407 0.126000 0.321000
1744 1550 0.061000 0.028250
744 1988 0.020250 0.322500
472 1406 0.420000 0.176500
1010 10 0.144250 0.514250
1635 1413 0.277750 0.101250
1176 1019 0.019500 0.478250
1921 1417 0.185250 0.186500
1409 527 0.193000 0.117250
1746 1390 0.263250 0.105000
1912 15 0.373250 0.372500
903 136 0.088500 0.087500
1614 997 0.082250 0.533250
64 624 0.068250 0.077500
1559 800 0.195750 0.295000
877 753 0.063500 0.596500
1291 1578 0.082500 0.080250
1952 1653 0.043000 0.268250
1411 1621 0.074750 0.112250
1071 1718 0.187250 0.209750
986 1623 0.035250 0.272500
1302 1225 0.587250 0.037500
79 1255 0.043500 0.195000
1841 671 0.200250 0.071000
689 1146 0.078250 0.027750
1137 1332 0.108000 0.293250
688 299 0.097750 0.115000
1701 1071 0.187000 0.224750
1283 255 0.440000 0.136500
119 128 0.087750 0.532000
1697 1114 0.355750 0.054000
240 1915 0.177500 0.148500
511 12 0.028750 0.742000
99 1087 0.337000 0.132750
1941 99 0.064250 0.234750
1299 1301 0.358000 0.191500
1683 54 0.128500 0.642250
105 1635 0.130750 0.510000
824 1538 0.142750 0.130750
1571 547 0.013500 0.555500
1067 547 0.167500 0.271250
1436 339 0.084250 0.336000
986 1683 0.809750 0.052500
1075 462 0.270500 0.029000
644 81 0.375500 0.318750
1273 284 0.267500 0.183000
74 713 0.162500 0.138000
1606 73 0.412500 0.596000
1454 856 0.070750 0.207250
267 1859 0.408500 0.104000
377 1440 0.206000 0.440750
1495 799 0.097500 0.259500
544 1436 0.057500 0.215500
286 128 0.161000 0.702500
1905 578 0.122500 0.456250
1302 136 0.198000 0.063750
1912 1483 0.127250 0.218500
1233 799 0.267000 0.064000
1595 1081 0.096250 0.493250
1365 1051 0.126250 0.046250
1741 653 0.151500 0.303750
596 1817 0.328500 0.101750
67 1367 0.194250 0.130250
1684 568 0.250500 0.334250
1682 1359 0.270000 0.561500
1731 39 0.302000 0.282250
935 786 0.064500 0.069750
1137 12 0.014750 0.134000
934 689 0.031000 0.314750
720 1152 0.215750 0.347750
1941 1459 0.064000 0.271500
1483 1824 0.079500 0.193250
1956 607 0.228000 0.105500
1817 329 0.364500 0.344750
920 879 0.014500 0.872500
1487 680 0.092000 0.781500
1301 1411 0.055750 0.069750
1195 1173 0.066250 0.410500
540 474 0.819000 0.024000
128 1051 0.248750 0.032500
898 1274 0.184750 0.229000
746 341 0.043750 0.438000
301 893 0.065500 0.295000
1804 227 0.251000 0.065000
377 850 0.104000 0.140250
1538 776 0.167500 0.138250
896 678 0.354000 0.127500
778 1509 0.360000 0.110500
43 1819 0.119000 0.234500
1623 1240 0.456000 0.031500
1007 1173 0.332000 0.104250
358 380 0.049500 0.561750
1028 447 0.088750 0.185000
778 380 0.176000 0.216750
524 38 0.607250 0.071250
475 1877 0.075750 0.051000
722 1147 0.586750 0.156000
1606 678 0.578500 0.128000
986 1071 0.587500 0.140750
541 211 0.331500 0.085500
1382 828 0.031250 0.566500
1129 1953 0.055750 0.738250
376 232 0.201000 0.583750
898 925 0.158250 0.083000
106 502 0.981500 0.015500
1751 424 0.369750 0.443500
928 319 0.021750 0.428750
19 1293 0.057250 0.335250
422 1755 0.080250 0.098750
112 1044 0.169500 0.273000
858 1332 0.065000 0.131000
1965 722 0.098250 0.575250
1741 1390 0.189250 0.111750
652 680 0.053500 0.420250
1359 1072 0.264500 0.251250
1356 198 0.018750 0.899000
390 1417 0.295000 0.037000
986 1176 0.210250 0.027250
1277 786 0.070000 0.256500
1794 1473 0.060250 0.414000
790 850 0.712000 0.119000
85 1290 0.625250 0.015500
1851 781 0.418500 0.056250
105 11 0.052750 0.723500
134 12 0.029750 0.534500
1030 833 0.087750 0.127000
986 591 0.322250 0.045250
1186 1888 0.026000 0.318250
1096 1701 0.261500 0.059000
1244 805 0.433500 0.026750
802 1708 0.053250 0.693750
890 1504 0.024500 0.154500
200 97 0.012750 0.372250
1485 1543 0.506500 0.027000
184 380 0.426250 0.025250
671 1146 0.195000 0.137500
1912 1718 0.094500 0.476750
472 1299 0.411750 0.354250
1912 119 0.254750 0.298500
47 114 0.311250 0.520500
898 1709 0.266000 0.173250
395 1075 0.029250 0.945000
1595 1625 0.036250 0.262750
1867 1690 0.274500 0.426000
527 1342 0.122000 0.624000
729 1359 0.150500 0.388250
79 661 0.032500 0.115500
563 1204 0.151000 0.207750
1137 339 0.080000 0.299250
689 1547 0.104000 0.059000
1625 43 0.525750 0.112000
718 1030 0.297000 0.117750
1891 1167 0.103750 0.420250
1134 43 0.490000 0.090750
671 1547 0.092250 0.022750
1507 1615 0.246250 0.180250
128 1571 0.806500 0.161750
1189 856 0.353250 0.028500
1007 1306 0.395500 0.051500
85 1562 0.047000 0.115250
1161 1135 0.215250 0.786250
993 11 0.280000 0.033500
152 1681 0.134000 0.136750
1631 1359 0.446250 0.048250
1849 1811 0.094000 0.070500
1012 1332 0.167250 0.171500
1091 1459 0.091500 0.369750
722 282 0.756000 0.036250
892 395 0.213750 0.076750
722 245 0.454500 0.022250
799 69 0.130000 0.093500
786 652 0.302250 0.094000
1028 642 0.029500 0.984000
1693 200 0.222250 0.026500
563 942 0.250250 0.188250
1233 897 0.270750 0.088250
1367 458 0.105500 0.289500
1565 1072 0.200750 0.185250
469 1148 0.325750 0.067250
1772 767 0.367500 0.069250
903 1071 0.260500 0.286750
1291 1629 0.046500 0.240000
946 916 0.062500 0.174000
664 1146 0.971750 0.072250
200 1404 0.013500 0.939500
1990 1653 0.032000 0.241000
897 262 0.047250 0.125250
1453 1506 0.175250 0.434500
890 1867 0.180250 0.436750
399 462 0.126250 0.504750
524 544 0.354500 0.018000
1921 54 0.444750 0.421000
227 1629 0.054250 0.225000
1921 1087 0.081250 0.092250
1491 1741 0.344750 0.033750
1455 1473 0.062250 0.155000
1134 1889 0.452000 0.077500
607 1293 0.073000 0.633000
1352 329 0.740750 0.229250
15 1918 0.191750 0.382000
285 1413 0.125000 0.190750
1263 1851 0.553250 0.057500
1055 230 0.136000 0.057750
1407 66 0.246250 0.262250
563 1075 0.017500 0.661000
1585 547 0.150500 0.243500
445 462 0.109000 0.099250
875 1007 0.032000 0.026750
718 1621 0.155500 0.196500
1934 1404 0.341250 0.482250
1891 49 0.060000 0.374000
123 198 0.038500 0.054250
731 951 0.394000 0.052250
1215 1849 0.102000 0.215750
1709 458 0.035500 0.109500
1708 175 0.518000 0.212250
1166 226 0.347500 0.087000
1952 1147 0.861250 0.014750
893 262 0.128750 0.186750
803 1012 0.158500 0.437500
947 391 0.068250 0.297500
1277 1816 0.079500 0.230750
890 1059 0.051500 0.609500
1302 1390 0.674750 0.046250
1606 1754 0.072500 0.478500
664 1748 0.724500 0.022500
1311 609 0.870250 0.022750
1955 1342 0.933750 0.041500
1709 24 0.274000 0.170500
802 744 0.133250 0.277000
94 401 0.623250 0.182500
1332 1051 0.212500 0.103250
1788 1681 0.174500 0.243750
1073 1994 0.161250 0.177750
1837 73 0.110250 0.265000
1898 1202 0.441500 0.289000
1772 1301 0.370500 0.227000
570 1483 0.411750 0.106750
1841 1562 0.032250 0.212500
1485 1756 0.471500 0.094250
451 368 0.142750 0.099000
1912 1534 0.225000 0.613000
652 1243 0.172500 0.061500
1684 299 0.107000 0.039500
424 1866 0.130750 0.949000
64 1899 0.049000 0.852250
1619 195 0.019000 0.579250
1208 951 0.050500 0.113000
1272 1297 0.024000 0.915000
590 1999 0.104500 0.345500
888 230 0.284250 0.042750
813 232 0.039500 0.494000
1683 1755 0.047500 0.386250
1563 1195 0.611250 0.355250
127 732 0.642750 0.031250
541 73 0.172250 0.175750
1373 1406 0.922250 0.039000
1915 478 0.225500 0.224250
1273 938 0.142750 0.321750
451 1044 0.296250 0.088250
459 376 0.362750 0.092750
893 585 0.064000 0.028250
409 1473 0.164500 0.344250
642 339 0.123500 0.019250
422 578 0.021250 0.157750
1152 821 0.451500 0.104750
136 678 0.575500 0.099000
54 326 0.454250 0.096250
163 1011 0.384250 0.238500
544 66 0.027750 0.401000
1291 1537 0.338250 0.069250
1283 1406 0.917500 0.027500
1816 1621 0.517000 0.197000
85 679 0.772000 0.029500
1794 401 0.040000 0.442750
152 1030 0.249750 0.234000
920 1659 0.169250 0.267250
163 852 0.272000 0.267250
1807 664 0.099000 0.833500
422 892 0.022000 0.102750
63 399 0.083000 0.109500
480 230 0.722750 0.069000
620 1585 0.117250 0.485250
1180 419 0.048000 0.691750
1291 12 0.060500 0.156500
538 585 0.094250 0.129750
1693 1756 0.212750 0.287000
1724 680 0.234750 0.328000
112 591 0.052750 0.217000
1344 993 0.305750 0.017750
153 1625 0.101500 0.382000
232 847 0.024000 0.600000
422 240 0.121000 0.104000
511 368 0.029000 0.400250
1373 769 0.771500 0.014000
903 319 0.036250 0.206000
372 1458 0.319000 0.097750
1697 1417 0.205000 0.073750
1983 1256 0.018750 0.104250
1417 170 0.038500 0.939000
935 8 0.047500 0.222750
1173 713 0.098250 0.469000
351 1459 0.085250 0.397000
852 1774 0.052500 0.295500
1407 447 0.272750 0.121000
1204 1173 0.116250 0.210500
1872 753 0.145750 0.509000
1690 671 0.170000 0.148750
1453 805 0.341000 0.070250
1487 111 0.027250 0.511250
394 265 0.221000 0.152500
1010 78 0.269000 0.238000
119 242 0.190000 0.123500
1225 695 0.069500 0.398500
64 391 0.047250 0.915500
589 10 0.135000 0.684500
1058 236 0.123750 0.133500
1207 713 0.317000 0.112500
400 74 0.030000 0.399750
1550 394 0.223250 0.182000
169 1299 0.193000 0.081250
1934 1650 0.579500 0.026000
579 1755 0.110250 0.139750
1485 1683 0.806000 0.061500
119 923 0.013500 0.687000
67 563 0.345000 0.217500
1746 1074 0.096750 0.733750
731 744 0.203750 0.017750
163 1387 0.236750 0.286750
227 81 0.203750 0.085250
1342 1436 0.260000 0.046250
64 391 0.012500 0.599000
1485 1683 0.392750 0.020000
143 1059 0.068750 0.648500
24 1458 0.067500 0.277250
415 1995 0.095750 0.292250
805 951 0.045750 0.390500
1820 1156 0.060250 0.133500
790 127 0.017000 0.223000
1934 672 0.035000 0.533250
409 1940 0.279000 0.465250
105 713 0.037250 0.933500
1938 419 0.035750 0.263250
1137 1849 0.187250 0.164750
127 1146 0.876750 0.022250
722 567 0.337750 0.644750
642 497 0.082750 0.704000
1560 1274 0.078000 0.157500
1108 1388 0.078750 0.050500
41 947 0.956750 0.028500
1741 15 0.372250 0.415500
1424 1994 0.312500 0.018750
1588 941 0.022250 0.371750
893 399 0.184250 0.177000
95 695 0.052250 0.126000
1432 1797 0.135750 0.196250
1934 1407 0.439750 0.132000
578 472 0.375750 0.023500
232 399 0.481000 0.210750
1772 1562 0.026250 0.778500
1277 292 0.047250 0.505500
956 753 0.140000 0.877250
1763 458 0.374250 0.090000
1804 591 0.179750 0.042500
24 97 0.047750 0.819750
163 260 0.144000 0.431500
260 141 0.116250 0.213000
636 1035 0.287250 0.122000
1816 1538 0.172500 0.493250
1110 1858 0.234250 0.041750
368 240 0.156000 0.171500
1485 78 0.163000 0.052250
524 1942 0.580500 0.016750
1495 1110 0.042250 0.375500
896 1263 0.018250 0.487250
710 1915 0.183750 0.061250
950 1534 0.776750 0.305500
94 824 0.134750 0.085250
1906 1642 0.095750 0.483500
923 689 0.763250 0.020750
1563 1994 0.297000 0.201000
1816 399 0.596000 0.172250
1044 215 0.020500 0.211500
1382 112 0.316000 0.267250
510 111 0.048000 0.491750
928 541 0.032000 0.350500
1433 1504 0.266250 0.265250
1788 844 0.137500 0.199750
1560 1817 0.128000 0.097750
568 1263 0.029750 0.999250
1744 1424 0.038750 0.404750
1019 245 0.741250 0.028500
459 1382 0.307000 0.040500
731 1274 0.468000 0.047250
445 1983 0.547750 0.102750
99 136 0.122500 0.075750
226 1906 0.596250 0.106000
1291 1681 0.232000 0.097250
262 1019 0.047500 0.878250
747 112 0.078250 0.277250
1432 833 0.241250 0.048750
899 1774 0.069250 0.239500
654 1988 0.017750 0.886500
378 1562 0.031250 0.513500
292 1147 0.414000 0.029250
636 1859 0.175000 0.107750
1273 310 0.459250 0.326000
1440 591 0.278000 0.217000
1538 832 0.709750 0.058500
1820 753 0.018250 0.101000
1807 1999 0.114500 0.154250
1495 563 0.087250 0.228500
644 1274 0.202500 0.310500
893 1432 0.203000 0.303250
319 478 0.613250 0.069000
1299 501 0.126250 0.250250
1829 1331 0.076250 0.587000
99 401 0.116250 0.148750
956 1114 0.246500 0.097000
1433 526 0.323250 0.226500
1221 1817 0.870250 0.141750
82 82 0.179000 0.196750
1722 372 0.113000 0.630250
1804 1424 0.069000 0.160250
1912 1404 0.020500 0.957750
240 603 0.026250 0.690500
1668 7 0.017000 0.370500
1571 1225 0.220750 0.114750
601 899 0.186500 0.305000
964 664 0.057500 0.273500
1311 956 0.937500 0.016000
1244 777 0.418750 0.127750
1091 326 0.220250 0.096000
892 74 0.029750 0.078500
1491 804 0.175750 0.417500
1659 1797 0.244750 0.468750
1312 1344 0.020250 0.269000
718 813 0.462000 0.112500
1807 15 0.298250 0.181750
1233 1858 0.393000 0.110250
1807 195 0.154000 0.573250
1485 367 0.355500 0.064250
813 1232 0.024500 0.458000
469 339 0.108000 0.052250
195 1880 0.764250 0.049500
399 1332 0.094500 0.098500
1899 747 0.930750 0.030000
555 475 0.021500 0.135500
136 1263 0.020500 0.163500
720 1302 0.049250 0.297500
370 664 0.013250 0.699250
761 1851 0.074500 0.492000
1233 1746 0.373250 0.086000
1180 1866 0.093750 0.757750
1135 1404 0.105250 0.413500
1867 1900 0.267500 0.296750
430 390 0.098500 0.666750
1433 653 0.188500 0.266500
1424 1417 0.460500 0.042000
1011 310 0.148750 0.389500
492 746 0.076750 0.815250
1202 235 0.013000 0.880750
1039 1146 0.074000 0.147000
654 941 0.086750 0.658750
852 339 0.070250 0.584750
116 61 0.079000 0.249000
1859 1629 0.021500 0.231250
1035 1793 0.211500 0.158500
1912 8 0.016250 0.885000
1708 1086 0.530500 0.035500
1053 544 0.147500 0.142250
285 1724 0.076500 0.168500
1684 1867 0.031000 0.166250
399 18 0.177750 0.867750
946 956 0.298250 0.044000
946 451 0.151750 0.046500
127 161 0.754000 0.015500
1148 1755 0.151000 0.168500
644 282 0.235250 0.240250
738 1263 0.013750 0.985750
305 1724 0.043500 0.188750
1010 377 0.329500 0.081500
1582 1458 0.858250 0.029000
1956 1059 0.029250 0.129000
1631 879 0.067000 0.266000
1756 282 0.352000 0.168500
1631 1061 0.873750 0.031250
1915 11 0.043250 0.270750
226 198 0.105000 0.265250
1035 1263 0.014000 0.566750
379 1282 0.084500 0.108750
709 1748 0.120000 0.108750
590 1550 0.144000 0.595500
308 30 0.924500 0.020500
925 39 0.165750 0.187000
1067 1994 0.278500 0.021000
4 1404 0.061250 0.422250
394 1714 0.200250 0.057500
1387 1081 0.364500 0.922750
82 1625 0.310500 0.367000
1955 310 0.971250 0.013000
1560 1900 0.094250 0.110250
85 10 0.125000 0.064750
74 661 0.163750 0.012500
722 1841 0.459750 0.191500
378 1722 0.182000 0.108250
1851 1206 0.421500 0.051250
113 451 0.082750 0.206500
722 1473 0.691500 0.104500
1495 916 0.024500 0.952000
1923 1210 0.622250 0.078250
1215 1189 0.017250 0.748500
964 1146 0.289750 0.092750
49 141 0.226500 0.342250
12 800 0.111750 0.061000
378 1793 0.161750 0.056250
1534 1256 0.050000 0.028250
1934 942 0.908750 0.114000
664 167 0.551500 0.039500
472 1538 0.111500 0.628250
379 1650 0.124500 0.095000
811 1621 0.185500 0.056250
888 1953 0.091500 0.125250
134 215 0.021500 0.462500
1559 1718 0.104500 0.278250
1681 781 0.114250 0.141250
1649 1440 0.061750 0.321750
678 582 0.020500 0.312000
1606 1841 0.239500 0.676250
1571 1977 0.136250 0.270250
226 531 0.571250 0.088750
1147 899 0.287750 0.096500
152 1404 0.052250 0.829250
255 497 0.035250 0.909750
1010 1243 0.468750 0.134500
1059 1787 0.600750 0.027500
1955 211 0.989000 0.034750
232 1425 0.224000 0.169500
1244 1746 0.351750 0.177250
941 1681 0.573500 0.102500
1417 1074 0.107500 0.298250
1562 414 0.823500 0.023000
590 1074 0.018000 0.300250
603 339 0.525500 0.052750
305 73 0.079250 0.289000
731 1404 0.152250 0.098000
12 1331 0.295250 0.140500
524 1623 0.117250 0.371000
1675 1282 0.401000 0.123750
642 1299 0.426750 0.047500
1422 731 0.056250 0.706000
636 1160 0.183250 0.097500
1114 175 0.048250 0.482750
1445 1135 0.319000 0.268000
524 1819 0.364750 0.074500
391 211 0.597500 0.053750
941 695 0.269250 0.176000
1244 1746 0.280750 0.121250
644 430 0.359250 0.244000
1588 1629 0.045250 0.660500
934 1909 0.015250 0.255000
709 1301 0.345750 0.248500
99 1039 0.252500 0.055250
1035 1115 0.106000 0.113500
1588 12 0.064750 0.349500
1934 1075 0.032250 0.299500
1491 1817 0.242000 0.038750
1232 1221 0.196250 0.557500
123 1432 0.148500 0.178500
603 947 0.497250 0.044000
1751 378 0.121250 0.256500
339 81 0.457500 0.055250
1851 997 0.439250 0.165500
1980 1243 0.237250 0.151750
64 232 0.107500 0.511500
1311 1103 0.798500 0.016250
695 367 0.271500 0.182000
415 569 0.092500 0.390500
143 1562 0.015500 0.849500
119 430 0.123500 0.133000
49 401 0.197500 0.363250
267 395 0.122500 0.070750
474 414 0.074500 0.200000
480 1388 0.417000 0.060000
986 8 0.016750 0.104250
693 1071 0.299500 0.097750
1898 1189 0.034250 0.711000
47 1578 0.062250 0.092500
1425 947 0.180500 0.210000
1342 462 0.088250 0.036000
1473 380 0.138750 0.269750
1176 1724 0.078250 0.165500
1588 1629 0.024000 0.466500
119 430 0.175750 0.214000
897 1639 0.035750 0.158250
1754 111 0.327250 0.138000
1746 879 0.022000 0.675500
1763 1007 0.099250 0.121000
589 1256 0.142250 0.478500
1487 1918 0.083500 0.255750
384 8 0.016500 0.914750
501 372 0.139000 0.219750
1012 38 0.670500 0.124500
255 1107 0.335750 0.322250
1905 1404 0.153500 0.735500
1110 1019 0.094000 0.593000
1071 1509 0.436750 0.165750
1811 339 0.034250 0.540750
925 1515 0.337000 0.247500
1302 1731 0.670750 0.105750
1485 1929 0.633000 0.049750
893 1995 0.229500 0.174250
897 1859 0.076000 0.117250
1841 1282 0.381000 0.076000
240 339 0.218500 0.351750
1560 1301 0.140750 0.130250
1701 1650 0.184250 0.083000
722 299 0.981250 0.020000
778 942 0.408250 0.110000
1697 1192 0.111500 0.076750
578 1148 0.431500 0.114750
645 1748 0.117750 0.125000
1096 415 0.551000 0.044500
946 1115 0.416750 0.031750
790 1731 0.662500 0.178750
409 329 0.023750 0.067000
1417 10 0.144250 0.497750
920 1331 0.118000 0.751500
1977 1650 0.115250 0.015500
738 652 0.076750 0.208250
501 1458 0.116250 0.081500
1412 1283 0.023250 0.971250
729 1955 0.021500 0.856500
1772 195 0.120250 0.496250
1812 828 0.104750 0.092250
1197 170 0.025500 0.674250
1479 832 0.961000 0.048500
38 1007 0.015000 0.490250
1180 99 0.103500 0.296000
1244 79 0.191250 0.091500
1867 1086 0.442750 0.224750
1824 1650 0.348250 0.053500
1192 1160 0.116500 0.063000
877 1255 0.071250 0.236000
934 1953 0.044000 0.905750
852 191 0.188000 0.223500
1934 211 0.636250 0.104250
1554 661 0.029750 0.191000
1872 265 0.062250 0.028750
946 728 0.394000 0.017000
858 1642 0.062750 0.329500
1319 136 0.068000 0.499250
1872 39 0.435000 0.171750
1161 38 0.101250 0.058250
1407 1388 0.207750 0.190750
964 680 0.328250 0.244000
1543 1297 0.020500 0.903250
285 964 0.061500 0.245250
351 1888 0.084000 0.153500
1615 1625 0.480750 0.334000
1455 713 0.033000 0.543000
19 1849 0.158250 0.235750
1597 1953 0.085250 0.132750
1906 1442 0.255750 0.291000
1867 568 0.453250 0.441000
111 1061 0.638250 0.031750
986 82 0.142500 0.033500
376 394 0.253250 0.406250
1409 1413 0.097500 0.145500
920 596 0.089000 0.389500
753 1755 0.539000 0.117000
128 1513 0.089250 0.245250
1359 652 0.329500 0.090000
1382 1224 0.153250 0.078250
368 1538 0.076500 0.707000
1965 1918 0.127500 0.135250
501 215 0.199250 0.149500
811 1297 0.069000 0.121000
664 1851 0.280000 0.185500
1012 1900 0.264000 0.123250
802 1029 0.240250 0.494250
211 547 0.119750 0.500500
470 879 0.038000 0.986500
1709 1331 0.104000 0.820250
589 1274 0.129500 0.257000
1365 1160 0.251250 0.102500
267 1019 0.049750 0.273250
1103 713 0.092500 0.471250
1044 424 0.066250 0.173750
1367 447 0.224000 0.228250
1977 1263 0.017000 0.420750
481 657 0.185750 0.403750
